Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of Incident,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Organisation Affected,Programme Focus,Aid Workers Killed,Aid Workers Injured,Aid Workers Kidnapped,Aid Workers Arrested,Known Kidnapping or Arrest Outcome,Aid Workers Killed in Captivity,International Aid Workers Killed,International Aid Workers Killed in Captivity,National Aid Workers Killed,National Aid Workers Killed in Captivity,Female Aid Workers Killed,Female Aid Workers Killed in Captivity,Male Aid Workers Killed,Male Aid Workers Killed in Captivity,International Aid Workers Injured,National Aid Workers Injured,Female Aid Workers Injured,Male Aid Workers Injured,International Aid Workers Kidnapped,National Aid Workers Kidnapped,Female Aid Workers Kidnapped,Male Aid Workers Kidnapped,International Aid Workers Arrested,National Aid Workers Arrested,Female Aid Workers Arrested,Male Aid Workers Arrested,SiND Event ID
2021-07-03,July 2021: Two INGO aid workers and their driver were kidnapped by suspected Katiba Macina militants. ,Mali,MLI,Mopti,14.0,-3.5,"(4) Province, State, Governorate ",Road,NSA,Macina Liberation Front,Firearms,INGO,No information,0,0,3,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28484
2021-07-02,July 2021: Four LNGO aid workers were arrested by Bolivarian National Intelligence Services (SEBIN) forces.,Venezuela,VEN,Falcon State,11.2,-69.5,"(4) Province, State, Governorate ",No information,Police,Bolivarian National Intelligence Service,No Information on the Weapon Used,LNGO,No information,0,0,0,4,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28508
2021-07-01,July 2021: An INGO health worker was shot and killed by Taliban forces.,Afghanistan,AFG,Kandahar Province,31.4,65.7,"(4) Province, State, Governorate ",No information,NSA,Taliban,Firearms,INGO,Health,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32510
2021-07-01,July 2021: Five volunteers were attacked . ,Libya,LBY,Benina,32.0,20.2,"(3) District, Communicipality or Commune ",No information,NSA,Unidentified armed actor,Firearms,Red Cross (Nat Soc),Multiple,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28505
2021-06-29,June 2021: A volunteer was arrested by SAC forces while returning from dropping a patient off at a medical facility.,Myanmar,MMR,Bago Region,18.4,95.5,"(3) District, Communicipality or Commune ",No information,Host Government: Military,Myanmar Armed Forces,Firearms,"LNGO, Red Cross (Nat Soc)",Multiple,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28297
2021-06-28,June 2021: Five LNGO and INGO health workers were injured inside a health facility during an airstrike,Afghanistan,AFG,Ghazni Province,33.5,68.3,"(4) Province, State, Governorate ",Health Building,No Information,Unidentified armed actor,Aerial Bomb: Plane,INGO,Health,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32490
2021-06-27,June 2021: A male aid worker was kidnapped by armed men while on board a transport truck.,Mali,MLI,Mopti,14.6,-4.4,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,NGO,No information,0,0,1,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28348
2021-06-25,"June 2021: A clearly marked volunteer ambulance was shot at by Israeli forces, smashing a window and injuring a paramedic.",OPT,PSE,West Bank,,,censored by HDX,Road,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28678
2021-06-24,June 2021: Two male Malian INGO workers on a vaccination campaign were kidnapped.,Mali,MLI,Timbuktu,16.3,-3.2,(2) 25 km Precision ,No information,No Information,Unidentified armed actor,Firearms,INGO,Health,0,0,2,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,28550
2021-06-24,"June 2021: Two INGO-contracted motorcycle riders were caught in an armed ambushed as they were accompanying a patient being transported. A female caretaker was shot and killed, and one motorcyclist, as well as two patients - a woman and her baby - were wounded. ",CAR,CAF,Ouham,7.3,18.2,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,INGO,Health,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28534
2021-06-22,"June 2021: A volunteer ambulance was shot at twice by Ethiopian soldiers who held a doctor and his team for 45 minutes, before ordering them back to Mekele.",Ethiopia,ETH,Tigray,13.5,39.2,"(3) District, Communicipality or Commune ",Road,Host Government: Military,Ethiopian National Defense Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,3,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28535
2021-06-22,"June 2021: An LNGO convoy of ten trucks were commandeered by armed forces. Five drivers returned safely, two were killed and three are still missing and unaccounted for. ",Ethiopia,ETH,Tigray,13.8,39.1,(2) 25 km Precision ,Road,Host Government: Military,Ethiopian National Defense Forces,Firearms,LNGO,Hunger,2,0,10,0,Freed,2,0,0,2,2,0,0,2,2,0,0,0,0,0,10,0,10,0,0,0,0,28766
2021-06-21,June 2021: Three NGO staff including a woman and two men were ambushed and kidnapped by Jama'at Nasr al-Islam wal Muslimin (JNIM) militants.,Mali,MLI,Mopti,14.9,-4.5,(2) 25 km Precision ,Road,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,LNGO,No information,0,0,3,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,28549
2021-06-21,June 2021: Three INGO aid workers were shot by ENDF soldiers on the orders of a commanding officer. Their marked vehicle was destroyed by a rocket-propelled grenade.  The next day they were found dead a few metres from their empty vehicle.,Ethiopia,ETH,Tigray,13.6,39.0,(2) 25 km Precision ,Road,Host Government: Military,Ethiopian National Defense Forces,RPG,INGO,Health,3,0,0,0,,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28446
2021-06-20,June 2021: A security guard of an INGO-operated school was shot and killed by gunmen during a robbery.,South Sudan,SSD,Eastern Equatoria,4.7,33.5,(2) 25 km Precision ,School,NSA,Unidentified armed actor,Firearms,INGO,Education,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28582
2021-06-19,"June 2021: A Syrian Civil Defense (SCD) centre was destroyed, a paramedic killed and three volunteers injured in shelling by Russian and Syrian forces. The facility was put out of service. ",Syria,SYR,Hama Governorate,35.4,36.3,"(3) District, Communicipality or Commune ",Health Building,Host Government: Military,"Armed Forces of the Russian Federation, Syrian Armed Forces",Shelling,LNGO,Health,1,3,0,0,,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28524
2021-06-19,June 2021: Two INGO aid workers were shot and wounded in a attempted kidnapping or carjacking incident. ,Sudan,SDN,Central Darfur State,12.9,23.4,"(3) District, Communicipality or Commune ",Road,NSA,Unidentified armed actor,Firearms,INGO,Multiple,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28744
2021-06-17,"June 2021: A two-vehicle INGO convoy with seven national staff members was stopped by two armed men in military uniform, held at gunpoint and forced to disembark and robbed of personal and organizational belongings and released unharmed. ",South Sudan,SSD,Unity,9.2,29.2,(5) Linear Feature e.g. Along Road/River ,Road,Host Government: Military,Sudan People's Liberation Army,Firearms,INGO,No information,0,0,0,7,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,28248
2021-06-15,June 2021: An aid worker was killed at the airstrip by an unidentified person.,South Sudan,SSD,Unity,7.7,30.2,(2) 25 km Precision ,Airstrip,NSA,Unidentified armed actor,Firearms,LNGO,No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28405
2021-06-13,June 2021: An LNGO aid worker was shot and killed by an armed group while on his way home.,South Sudan,SSD,Eastern Equatoria,4.2,33.4,"(3) District, Communicipality or Commune ",No information,NSA,Unidentified armed actor,Firearms,LNGO,No information,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28404
2021-06-12,"June 2021: An NGO health facility was hit by two missiles, killing four staff members and injuring 11 more. The emergency department and delivery room were completely destroyed and the outpatient department sustained significant damages, rendering the medical facility out of service. An earlier missile strike hit within 100 metres of the medical facility.",Syria,SYR,Aleppo Governorate,36.5,36.8,"(3) District, Communicipality or Commune ",Health Building,NSA,Unidentified armed actor,Missile,INGO,Health,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28415
2021-06-08,"June 2021: 10 INGO aid workers were killed and 16 injured by an armed group allegedly linked to the Taliban who forcibly entered and opened fire at a de-mining camp,",Afghanistan,AFG,Baghlan Province,36.3,68.5,(2) 25 km Precision ,Project site,NSA,Unidentified armed actor,Firearms,INGO,Demining,10,0,0,0,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28412
2021-06-07,June 2021: Eight INGO health workers were kidnapped from a health centre by ISWAP militants.,Mali,MLI,Gao,15.0,0.6,(2) 25 km Precision ,Health Building,NSA,Islamic State West Africa Province,Firearms,INGO,Health,0,0,8,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,28407
2021-06-07,June 2021: Two INGO aid workers were killed and another two injured when there vehicle was ambushed by suspected herdmens. ,South Sudan,SSD,Lakes,6.3,30.5,(2) 25 km Precision ,Road,NSA,Herdsmen (Sudan),Firearms,INGO,Health,2,2,0,0,,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28408
2021-06-03,June 2021: An INGO staff was kidnapped by gunmen in a vehicle ambush.,Libya,LBY,Al Wahat,30.7,20.2,"(3) District, Communicipality or Commune ",Road,NSA,Unidentified armed actor,Firearms,Red Cross (Nat Soc),Multiple,0,0,1,0,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28409
2021-06-02,June 2021: An INGO national aid worker was robbed and assaulted by the Coalition des Patriotes pour le Changement/Mouvement Patriotique pour la Centrafrique (CPC/MPC).,CAR,CAF,Ouham,7.3,18.2,"(3) District, Communicipality or Commune ",No information,NSA,Coalition of Patriots for Change,Firearms,INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28651
2021-06-01,June 2021: An INGO staff member was arrested.,Syria,SYR,No Information,,,(6) Country,No information,Host Government: Military,Government of Syria,Firearms,INGO,Multiple,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27972
2021-05-31,May 2021: An UN staff member was injured by a local youth.,South Sudan,SSD,Eastern Equatoria,4.4,32.5,"(3) District, Communicipality or Commune ",No information,Civilian,Youth,Firearms,UN Agency,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28654
2021-05-31,May 2021: Six volunteers and two staff members were assaulted when s group of armed youth stormed avolunteer office.,South Sudan,SSD,Eastern Equatoria,4.4,32.5,"(3) District, Communicipality or Commune ",Compound or Office Building,Civilian,Youth,Firearms,Red Cross (Nat Soc),Multiple,0,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28653
2021-05-31,May 2021: Three LNGO aid workers were kidnapped by suspected Katiba Macina militants while driving in a three-vehicle convoy on the return from a mission. ,Mali,MLI,Mopti,14.9,-3.8,(2) 25 km Precision ,Road,NSA,Macina Liberation Front,Firearms,LNGO,No information,0,0,3,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28406
2021-05-29,May 2021: Two INGO staff and a contractor were detained.,Ethiopia,ETH,Afar Region,10.1,40.6,(2) 25 km Precision ,Road,Police,Ethiopian Police,Not Applicable: No Direct Violence,INGO,Multiple,0,0,0,3,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28947
2021-05-29,May 2021: An Ethiopian aid worker was hit in the head by a stray bullet. He died the following day. ,Ethiopia,ETH,Tigray,14.1,39.5,"(3) District, Communicipality or Commune ",Open Space,No Information,Unidentified armed actor,Firearms,NGO,Multiple,1,1,0,0,,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,27799
2021-05-27,May 2021: Three LNGO aid workers were arrested by SAC forces while trying to provide aid to displaced civilians. ,Myanmar,MMR,Kayah State,19.6,97.2,"(3) District, Communicipality or Commune ",No information,Host Government: Military,Myanmar Armed Forces,Firearms,LNGO,Protection,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,30155
2021-05-27,May 2021: An INGO aid worker was detained by Ethiopian soldiers. She was released three days later unharmed. ,Ethiopia,ETH,Tigray,14.0,38.2,(2) 25 km Precision ,Home,Host Government: Military,Ethiopian National Defense Forces,Firearms,INGO,Multiple,0,0,0,1,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,29027
2021-05-26,May 2021: An LNGO aid worker was killed.,Ethiopia,ETH,Tigray,13.8,39.1,(2) 25 km Precision ,No information,No Information,Unidentified armed actor,No Information on the Weapon Used,LNGO,No information,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28820
2021-05-25,May 2021: Volunteer aid worker arrested by the Myanmar military who later released him without charges on 26 April 2022.,Myanmar,MMR,Rakhine,19.5,94.0,"(4) Province, State, Governorate ",No information,Host Government: Military,Myanmar Armed Forces,Firearms,LNGO,Multiple,0,0,0,1,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35634
2021-05-24,"May 2021: Two INGO aid workers and a contracted driver were injured when their vehicle came under small arms fire at a checkpoint. One of the aid workers, a Yemeni citizen, died on 25 May. ",Yemen,YEM,Lahij Governorate,13.5,44.8,"(3) District, Communicipality or Commune ",Health Building,NSA,Unidentified armed actor,Firearms,INGO,No information,1,3,0,0,,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28268
2021-05-21,May 2021: A South Sudanese doctor working at an INGO-supported health centre was killed by unidentified perpetrators. ,South Sudan,SSD,Unity,8.8,29.6,(2) 25 km Precision ,Health Building,NSA,Unidentified armed actor,Firearms,INGO,Health,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27830
2021-05-20,May 2021: An INGO health worker was arrested by SAC forces.,Myanmar,MMR,Tanintharyi Region,14.0,98.1,(2) 25 km Precision ,No information,Host Government: Military,Myanmar Armed Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27892
2021-05-19,"May 2021: A WFP driver was shot and killed and another driver injured when eight heavily armed Union for Peace in Central African Republic (UPC) fighters fired gunshots at random, forcing the WFP convoy to stop.",CAR,CAF,Haut-Mbomou,5.2,26.3,(5) Linear Feature e.g. Along Road/River ,Road,NSA,Union For Peace in the Central African Republic,Firearms,UN Agency,Hunger,2,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27730
2021-05-18,May 2021: Two INGO aid workers were kidnapped by Mayi Mayi fighters. ,DRC,COD,South Kivu,-4.2,29.0,"(3) District, Communicipality or Commune ",Home,NSA,Mayi Mayi (DRC),Firearms,INGO,No information,0,0,2,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27731
2021-05-17,May 2021: An INGO health worker was kidnapped from a health facility by Tahrir Al-Sham (HTS).,Syria,SYR,Idlib Governorate,35.8,36.5,(2) 25 km Precision ,Health Building,NSA,Tahrir al-Sham,Firearms,INGO,Health,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,32148
2021-05-15,May 2021: An LNGO aid worker was killed.,Ethiopia,ETH,Tigray,13.6,39.0,(2) 25 km Precision ,No information,No Information,Unidentified armed actor,No Information on the Weapon Used,LNGO,Hunger,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28827
2021-05-14,May 2021: An INGO nurse was shot and injured when two different sections of the Sudanese security forces clashed and violently forced their way into an INGO-supported health facility. ,Sudan,SDN,Central Darfur State,12.3,23.2,"(4) Province, State, Governorate ",Health Building,Host Government: Military,Sudanese Armed Forces,Firearms,INGO,Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27778
2021-05-13,May 2021: An LNGO aid worker was kidnapped.,DRC,COD,South Kivu,-3.1,29.0,(2) 25 km Precision ,No information,No Information,Unidentified armed actor,Firearms,LNGO,Health,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32351
2021-05-12,May 2021: A female INGO aid worker was killed and a driver injured when unidentified perpetrators fired gunshots at a clearly marked aid four-vehicle convoy carrying an INGO team and government health workers en route to a health facility.,South Sudan,SSD,Eastern Equatoria,4.4,33.3,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,INGO,Health,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27776
2021-05-10,"May 2021: Two volunteers were attacked and injured by Israeli forces with clubs, whilst attempting to provide treatment to wounded civilians in El-Marwani Mosque. ",OPT,PSE,Jerusalem District,,,censored by HDX,Project site,Police,Israeli police,Knife,Red Cross (Nat Soc),Health,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27473
2021-05-10,May 2021: An INGO aid worker was assaulted at the organisation's compound.,South Sudan,SSD,Upper Nile,11.7,32.8,(2) 25 km Precision ,Compound or Office Building,No Information,Unidentified armed actor,Unarmed Perpetrator,INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27775
2021-05-10,May 2021: A female INGO aid worker was injured when a man threw a rock at her. .,South Sudan,SSD,Central Equatoria,4.8,31.5,"(3) District, Communicipality or Commune ",No information,NSA,Unidentified armed actor,"Stones, Sticks and Gravel",INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27773
2021-05-10,May 2021: Two volunteers were injured by Israeli forces as they attempted to aid wounded civilians.,OPT,PSE,Jerusalem District,,,censored by HDX,Project site,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,27436
2021-05-07,May 2021: An LNGO aid worker was killed.,Ethiopia,ETH,Amhara Region,13.0,38.9,(2) 25 km Precision ,No information,No Information,Unidentified armed actor,No Information on the Weapon Used,LNGO,No information,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28819
2021-05-03,May 2021: A mobile medical team was ambushed and assaulted by soldiers whilst traveling. An INGO health worker was injured.,South Sudan,SSD,Lakes,6.6,30.0,"(4) Province, State, Governorate ",Road,Host Government: Military,South Sudan People's Defence Force,Firearms,INGO,Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27487
2021-04-30,April 2021: An INGO health worker was injured in a Taliban rocket strike. ,Afghanistan,AFG,Laghman Province,34.7,70.1,"(4) Province, State, Governorate ",No information,NSA,Taliban,Rocket,INGO,Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32450
2021-04-28,"April 2021: A staff member of a USAID partner organisation was killed by Eritrean and Ethiopian soldiers. According to eyewitnesses, he identified himself as an aid worker and pleaded for his life before he was killed. ",Ethiopia,ETH,Tigray,13.6,38.9,"(3) District, Communicipality or Commune ",No information,Host Government: Military,"Eritrean Defence Forces, Ethiopian National Defense Forces",Firearms,LNGO,No information,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27772
2021-04-28,April 2021: Seven aid workers were assaulted by a group of youths who stormed an LNGO compound.,South Sudan,SSD,Eastern Equatoria,4.4,32.5,(2) 25 km Precision ,Compound or Office Building,Civilian,Youth,Firearms,LNGO,No information,0,7,0,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27486
2021-04-25,April 2021: A South Sudanese aid worker was kidnapped and killed while travelling with his family in a commercial minibus.,South Sudan,SSD,Jonglei,8.1,32.0,(5) Linear Feature e.g. Along Road/River ,Road,No Information,Unidentified armed actor,Firearms,LNGO,No information,1,0,1,0,Killed,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,27446
2021-04-24,April 2021: A South Sudanese aid worker was assaulted and injured during a robbery.,South Sudan,SSD,Jonglei,6.7,33.1,(2) 25 km Precision ,No information,Criminal,Criminal,Firearms,LNGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27443
2021-04-24,April 2021: Three INGO aid workers were injured in an attack on their compound.,South Sudan,SSD,Unity,9.5,30.0,"(4) Province, State, Governorate ",Compound or Office Building,Civilian,Youth,Firearms,INGO,Multiple,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27447
2021-04-17,April 2021: Two Syrian LNGO volunteers were shot and killed as they were returning from a humanitarian mission.,Syria,SYR,Deir Ezzor Governorate,35.3,40.1,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,LNGO,No information,2,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27426
